snapshot_date,source,country,metric_version,place_id,metric,version,value,status,detail
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",betweenness_mean_road,0.1.0,0.010802337797022596,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",betweenness_mean_bike,0.1.0,0.01274302051765285,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",betweenness_median_road,0.1.0,0.002408921064922933,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",betweenness_median_bike,0.1.0,0.0003156241821512693,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",closeness_mean_road,0.1.0,0.00019434754075056744,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",closeness_mean_bike,0.1.0,6.271948207323732e-05,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",closeness_median_road,0.1.0,0.0002065531603246463,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",closeness_median_bike,0.1.0,7.21742109086784e-05,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",clustering_mean_road,0.1.0,0.022712418300653594,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",clustering_mean_bike,0.1.0,0.003766675385822652,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",n_nodes_road,0.1.0,4284.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",n_nodes_bike,0.1.0,3823.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",n_edges_road,0.1.0,5946.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",n_edges_bike,0.1.0,7102.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",length_km_road,0.1.0,617.364172738746,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",length_km_bike,0.1.0,412.8624227088319,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",edge_length_avg_m_road,0.1.0,103.82848515619678,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",edge_length_avg_m_bike,0.1.0,58.13326143464262,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",k_avg_road,0.1.0,2.775910364145658,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",k_avg_bike,0.1.0,3.715406748626733,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",intersection_count_road,0.1.0,3447.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",intersection_count_bike,0.1.0,2715.0,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",intersection_density_per_km_road,0.1.0,5.583414380378515,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",intersection_density_per_km_bike,0.1.0,6.5760404693326455,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",dead_end_proportion_road,0.1.0,0.1953781512605042,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",dead_end_proportion_bike,0.1.0,0.02223384776353649,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",three_way_proportion_road,0.1.0,0.6405228758169934,ok,
2025-01-01,osm,IL,0.5.0,"Tel Aviv, Israel",three_way_proportion_bike,0.1.0,0.012555584619408842,ok,
